VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
CHIMERA	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
CHIP II	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
CHIRIBAY	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
D.VICTOR	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
DONALD R	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
ELIZABET	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
HIPPO	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
IRIS	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
KELLEY	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
MR MATT	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
NEPTUNO	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
OLYMPIC	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
PARINAS	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
ROSLYN	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
SHEYLA	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
SKOOKUM	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
SOPHIA C	NONE	2020-12-23 00:00:00	2020-12-23 23:59:59	00:00:00	00:00:00	24:00:00
Virtual fleet for slim\BUCKLEY	PUERTO TALARA	2020-12-23 00:00:00	2020-12-23 23:59:59	12:41:00	12:41:00	00:07:00
Virtual fleet for slim\BUCKLEY	RIO AMAZONAS	2020-12-23 00:00:00	2020-12-23 23:59:59	00:18:00	00:18:00	--
Virtual fleet for slim\BUCKLEY	CAMPO PROVIDENCIA	2020-12-23 00:00:00	2020-12-23 23:59:59	10:51:00	10:51:00	--
Virtual fleet for slim\BUCKLEY	PVX8	2020-12-23 00:00:00	2020-12-23 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\BUCKLEY	PQ	2020-12-23 00:00:00	2020-12-23 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\BUCKLEY	MC DONALD	2020-12-23 00:00:00	2020-12-23 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\CHIMERA	CAMPO LOBITOS	2020-12-23 00:00:00	2020-12-23 23:59:59	05:55:00	05:55:00	02:02:00
Virtual fleet for slim\CHIMERA	PUERTO TALARA	2020-12-23 00:00:00	2020-12-23 23:59:59	13:03:00	13:03:00	--
