VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
CHIMERA	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
CHIP II	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
CHIRIBAY	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
D.VICTOR	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
DONALD R	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
ELIZABET	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
HIPPO	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
IRIS	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
KELLEY	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
MR MATT	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
NEPTUNO	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
OLYMPIC	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
PARINAS	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
ROSLYN	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
SHEYLA	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
SKOOKUM	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
SOPHIA C	NONE	2020-12-09 00:00:00	2020-12-09 23:59:59	00:00:00	00:00:00	24:00:00
Virtual fleet for slim\BUCKLEY	LT12	2020-12-09 00:00:00	2020-12-09 23:59:59	03:24:00	03:24:00	00:11:00
Virtual fleet for slim\BUCKLEY	CAMPO LITORAL	2020-12-09 00:00:00	2020-12-09 23:59:59	01:15:00	01:15:00	--
Virtual fleet for slim\BUCKLEY	3J	2020-12-09 00:00:00	2020-12-09 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\BUCKLEY	3B	2020-12-09 00:00:00	2020-12-09 23:59:59	00:14:00	00:14:00	--
Virtual fleet for slim\BUCKLEY	4D	2020-12-09 00:00:00	2020-12-09 23:59:59	00:11:00	00:11:00	--
